saveFolder,simLabel,IIweights.0,IEweights.2,IIweights.2,IIweights.1,EICellTypeGain.SOM,EICellTypeGain.PV,EICellTypeGain.NGF,EICellTypeGain.VIP,weightLong.S1,weightLong.S2,weightLong.TPO,weightLong.TVL,weightLong.OC,EEGain,weightLong.cM1,weightLong.M2,IEweights.0,IEweights.1,NGF1,IT2,SOM2,PV2,VIP2,NGF2,IT4,SOM4,PV4,VIP4,NGF4,IT5A,SOM5A,PV5A,VIP5A,NGF5A,IT5B,PT5B,SOM5B,PV5B,VIP5B,NGF5B,IT6,CT6,SOM6,PV6,VIP6,NGF6,TPO,S1,S2,cM1,M2,OC,TVL,loss
./batchData/optuna_batch,optuna_bab49d19,1.2643779427676727,0.7443175866633935,1.4889207828518987,0.9122760660214059,5.925811942642248,2.610295632324648,1.0129728485646416,5.436566023741992,0.19073302338345213,0.4550804565132931,0.5184920960864242,0.6349104182028739,0.6836610753000918,1.426609184643278,0.3587255651486757,0.2814027972280111,1.1754956311208875,0.9026086080064253,7.077419354838709,9.65664739884393,15.885714285714286,9.112359550561798,4.364485981308412,15.907894736842104,6.36245110821382,8.5,12.229166666666666,1.5,48.857142857142854,4.1102484472049685,5.7407407407407405,31.847826086956523,8.923076923076923,41.4,2.9066202090592332,14.556794425087109,5.601351351351352,41.494350282485875,5.955555555555556,26.5,4.61084142394822,0.5533980582524272,0.0,66.90517241379311,43.919642857142854,0.175,2.297,2.593,2.564,1.284,1.262,2.515,5.948,75.84071606421591
./batchData/optuna_batch,optuna_de52f2ca,1.060918076369284,0.9273714063481971,0.8563189261287385,0.8280225177261638,5.7712760869968935,2.8564237683794778,0.9937014862373337,5.633815429266739,0.1155628569679123,0.4450586310899851,0.5461963188601963,0.5516296516595179,0.3700268340940781,1.2675880308735086,0.3629131744795697,0.3411415278248543,1.0759020536317787,1.0380283570794024,7.632258064516129,3.916763005780347,5.085714285714285,8.404494382022472,5.5607476635514015,19.026315789473685,4.6923076923076925,4.25,2.4791666666666665,3.8333333333333335,63.285714285714285,2.562111801242236,8.277777777777779,1.8695652173913044,13.692307692307692,65.7,44.42369337979094,4.420209059233449,7.756756756756757,3.2344632768361583,13.688888888888888,46.0,3.5647249190938513,0.05663430420711974,9.781609195402298,54.05172413793103,1.3839285714285714,1.225,2.297,2.593,2.564,1.284,1.262,2.515,5.948,76.29775938662786
./batchData/optuna_batch,optuna_0c616194,1.1698326696913801,0.8430595024811786,1.158775449867386,1.2170212830403129,5.417215826235312,3.2602823165407875,1.147998898229425,3.8293323784008453,0.4501279292857145,0.6855580126552993,0.45541988081706347,0.3794184433530438,0.11283898772535023,1.3971891874433986,0.2638758973196068,0.9507927131394395,1.126335633928832,0.903962353282676,8.449462365591398,3.040462427745665,2.3142857142857145,15.820224719101123,5.841121495327103,20.657894736842106,2.2059973924380705,0.4166666666666667,18.729166666666668,13.333333333333334,77.42857142857143,3.546583850931677,12.537037037037036,4.532608695652174,1.4615384615384615,26.6,51.89825783972125,3.3832752613240418,15.554054054054054,4.387005649717514,0.7555555555555555,13.46875,3.472491909385113,0.07524271844660194,7.919540229885057,58.0,0.36607142857142855,0.6125,2.297,2.593,2.564,1.284,1.262,2.515,5.948,76.86839582857449
./batchData/optuna_batch,optuna_006dacb4,1.3102545206205158,0.7917889828328489,0.9647246470730244,1.0806749584956161,4.8593526882668145,2.7413576785229115,1.0899590324200115,5.2876708945275865,0.22873098523603505,0.3786745928027232,0.560395244670141,0.594383815789362,0.13718492350488748,1.4872132578306603,0.16458791910074644,1.0094099273016373,1.1961656575441266,0.9514610806930534,6.331182795698925,9.979190751445087,1.4857142857142858,6.617977528089888,2.925233644859813,22.842105263157894,7.245110821382008,0.9166666666666666,5.708333333333333,7.666666666666667,76.28571428571429,0.7003105590062112,0.48148148148148145,41.369565217391305,3.076923076923077,44.0,0.34843205574912894,7.917073170731707,0.32094594594594594,47.65819209039548,0.6666666666666666,32.453125,6.8624595469255665,0.04449838187702265,10.528735632183908,12.129310344827585,5.642857142857143,3.35,2.297,2.593,2.564,1.284,1.262,2.515,5.948,76.86884641402696
./batchData/optuna_batch,optuna_cc1bc228,1.4162943054289778,0.7474615131555512,1.2628046640270596,0.9236856628603435,5.127716217116573,3.222256818062363,1.423283042941196,3.9863858971132347,0.30255454755589756,0.6710198620365521,0.40998374517774827,0.310108140607139,0.31762670730501724,1.4457724581609095,0.16342983143490802,0.15343535646316572,1.180847219934164,0.9232897431828814,6.030107526881721,9.003468208092485,6.257142857142857,8.213483146067416,3.5794392523364484,18.394736842105264,4.711864406779661,5.0,11.9375,1.6666666666666667,76.14285714285714,4.211180124223603,0.9814814814814815,41.94565217391305,13.076923076923077,54.8,0.3616724738675958,6.793031358885018,1.4831081081081081,46.47175141242938,9.755555555555556,35.546875,9.287216828478964,0.040453074433656956,22.71264367816092,1.0344827586206897,0.5357142857142857,2.45,2.297,2.593,2.564,1.284,1.262,2.515,5.948,77.15593782867604
./batchData/optuna_batch,optuna_022b7c34,1.1896828320421138,0.845084517478983,1.1569930735437255,1.2060817667126973,5.434338916030988,3.590009952360072,1.146223920740814,3.5242750628475235,0.42457244397785104,0.6421461435924897,0.46065786254767116,0.43554861144712403,0.11516816493474377,1.3940750817523289,0.2606330633866747,1.0137984302970553,1.1272837128625586,0.9158873414752589,8.225806451612904,5.699421965317919,2.1714285714285713,9.07865168539326,2.205607476635514,24.55263157894737,3.1003911342894392,2.3333333333333335,5.875,0.5,94.14285714285714,3.209627329192547,22.296296296296298,1.891304347826087,1.4615384615384615,37.5,45.17282229965157,4.058536585365854,15.70608108108108,1.6073446327683616,1.3111111111111111,17.984375,1.715210355987055,0.015372168284789644,3.6666666666666665,71.44827586206897,3.2142857142857144,0.65,2.297,2.593,2.564,1.284,1.262,2.515,5.948,84.89494945816135
./batchData/optuna_batch,optuna_7677b7b3,1.3349668028973258,0.7987728747721977,1.1111158938248107,0.8650037698794748,5.447068279452723,2.707575126814221,0.8260023384667993,5.817023349000914,0.16494717754639449,0.5089926373966502,0.5049162735689566,0.5248397207572562,0.268394424786901,1.4788795263734424,0.3140272392879634,0.27446324396220906,1.206376408193918,0.9470454341694822,5.612903225806452,3.814450867052023,6.428571428571429,11.359550561797754,6.719626168224299,9.631578947368421,4.774445893089961,7.833333333333333,9.333333333333334,14.833333333333334,47.285714285714285,2.611801242236025,3.611111111111111,14.065217391304348,23.846153846153847,48.4,33.91289198606272,3.7874564459930316,3.043918918918919,18.036723163841806,17.711111111111112,32.765625,7.456310679611651,0.2815533980582524,17.367816091954023,22.862068965517242,0.17857142857142858,1.05,2.297,2.593,2.564,1.284,1.262,2.515,5.948,85.23673655244757
./batchData/optuna_batch,optuna_a3bf2361,1.0314672843486292,1.0632444542720767,0.7454739324877396,0.84972509999717,5.889996470495419,2.4890291668360787,0.9735094653742602,5.486619774597632,0.06634720401160736,0.432800564529985,0.5318345320269225,0.568814850221573,0.532690490723286,1.2659867234864137,0.3763715138933095,0.2248740779248472,1.0913442024482891,1.4155860309923523,4.90752688172043,3.491907514450867,11.657142857142857,11.426966292134832,20.289719626168225,4.815789473684211,2.499348109517601,6.75,12.6875,24.333333333333332,15.0,7.301242236024844,6.333333333333333,13.293478260869565,47.53846153846154,12.5,0.9400696864111499,5.177700348432055,2.75,33.666666666666664,40.84444444444444,9.515625,4.074433656957929,0.010517799352750809,1.5517241379310345,35.37068965517241,99.65178571428571,0.225,2.297,2.593,2.564,1.284,1.262,2.515,5.948,87.68279670143805
./batchData/optuna_batch,optuna_326e3a74,1.2643803115886088,0.6503358884897656,1.1351503422555753,1.2783950006683826,4.808297492487537,3.040097150805503,0.7659520581908418,4.403957920930044,0.4081385921080931,0.564882730450232,0.35911080317966326,0.602479501456302,0.21853483180101602,1.465938199217007,0.20741836296264843,0.16642520742220998,1.3258997568525972,1.085029315519057,5.752688172043011,2.0878612716763008,4.257142857142857,6.426966292134831,11.74766355140187,8.81578947368421,3.211212516297262,3.4166666666666665,5.708333333333333,31.166666666666668,44.285714285714285,3.090062111801242,3.1296296296296298,21.25,4.923076923076923,31.5,35.749128919860624,5.34006968641115,3.050675675675676,22.384180790960453,7.022222222222222,18.0,7.868932038834951,0.2783171521035599,17.413793103448278,28.5,0.008928571428571428,0.2625,2.297,2.593,2.564,1.284,1.262,2.515,5.948,90.08309682351033
./batchData/optuna_batch,optuna_c69c8a35,1.3297445369204373,0.71450107289295,0.7437299492175442,0.9933505817748475,5.568066675632222,2.7840496070598655,0.7750230918773355,4.987533124518173,0.15557539542280455,0.38975870127515605,0.4246097926681586,0.5805655736626306,0.5032909357685028,1.3834067113913882,0.5181381476913677,1.0884370718913734,1.1384403955704396,0.9812390480516064,6.318279569892473,12.932369942196532,5.428571428571429,13.50561797752809,4.046728971962617,15.605263157894736,8.292046936114733,2.4166666666666665,13.25,6.5,41.42857142857143,3.8509316770186337,3.314814814814815,37.01086956521739,1.0,45.6,2.410452961672474,11.528919860627179,2.858108108108108,41.99717514124294,2.066666666666667,28.625,2.1941747572815533,0.24110032362459546,0.6551724137931034,81.22413793103448,101.09821428571429,0.025,2.297,2.593,2.564,1.284,1.262,2.515,5.948,93.60822167435522
